id,docId,displayName,starRating,helpfulCount,madeIt,created_iso,profileUrl,review_text
49561158,7505087,Erik Kozman,5,0,0,1723475244544,https://www.allrecipes.com/cook/dd0e77dc00bfc55d,"<p>This is a very versatile dish, with great flavors. We had it one night as a taco and the next evening with fried egg on top and ate it as a hash. The spices bring out good flavors, but if you like more heat (like we do) try adding some  jalapenos slices or hot sauce.</p>"
49308558,7505087,Pamelawinter,4,0,0,1721424817596,https://www.allrecipes.com/cook/8004031,"<p>Loads of great flavor! I substituted plant based ground “beef” to make this vegan friendly, so I increased the olive oil to 2 tbsp (plant based mix has less fat) to keep it moist. It was a bit on the salty side so I would omit that next time. All in all, a BIG hit with the family. My husband, who is not vegetarian, gave it two thumbs up!&amp;[OK with tweaks]</p>"
48707406,7505087,TrustyBroth6053,5,0,0,1718070066291,https://www.allrecipes.com/cook/2e17df1b44513cbb,"<p>i added black beans.  I made my own potatoes o’brien and it worked out great!  The marrying of the spices makes it wonderful.&amp;[A keeper!,Great flavors,Easy to follow,Worth the effort,Crowd-pleaser]</p>"
48592611,7505087,Nancy Wood,1,0,0,1717197892684,https://www.allrecipes.com/cook/25887541,<p>Horrible.  So hot I cannot eat it.  I'm from Texas so<br />I know Mexican food.<br />Made exactly as written.  Cost abt $12.00 and it is going in the trash.<br />I</p><p></p>
48569789,7505087,Jim Hull,5,2,0,1717034484012,https://www.allrecipes.com/cook/20576048,"<p>Virtually identical to a Mexican dish common here in Texas called picadillo.  Skipped the olive oil.  Not necessary, and not advised in my opinion.  Otherwise it came out great.  Paired with hot flour tortillas and fresh salsa.  May try it next time with a hot pot of pinto beans.  Wife and son loved it.  Easy and quick.&amp;[A keeper!]</p>"
48497079,7505087,SneakyPrune9352,5,0,0,1716493986953,https://www.allrecipes.com/cook/18eea7f508ada3ed,<p>&amp;[Worth the effort]</p>
48485248,7505087,nancyf,4,0,0,1716397272910,https://www.allrecipes.com/cook/5262881,<p>No changes.  Hubby loved it.  I liked it too but was a little too hot for me.</p>
48481200,7505087,Romell Johnson,5,1,0,1716350657259,https://www.allrecipes.com/cook/22283021,"<p>An easy, filling dish that everyone enjoyed. I used a bag of refrigerated diced potatoes and added bell peppers and onion. It was delicious!  My family ate it over tortilla chips.&amp;[A keeper!]</p>"
48424405,7505087,OCEANJULI,2,8,0,1715884071501,https://www.allrecipes.com/cook/816763,<p>You don't add olive oil when cooking ground beef.  Enough said.&amp;[Needs improvement]</p>
48417506,7505087,Mary Armstrong,4,2,0,1715812507926,https://www.allrecipes.com/cook/24232046,<p>I fried the O'Brien Potatoes in a separate frying pan because we like them a little crunchy. Next time I will try and come up with a wet base other than the Rotel juice.</p>
48333294,7505087,UpbeatHam2887,5,0,0,1715120464090,https://www.allrecipes.com/cook/c25d5f2feb05f15f,"<p>&amp;[A keeper!,Easy to follow,Great flavors]</p>"
47499300,7505087,John Panco,4,6,0,1708790286988,https://www.allrecipes.com/cook/11576063,"<p>I gave this a 4* rating after preparing it as it is written. It tasted good, but not excellent. I made a couple of changes which made a world of difference. First, I substituted Chorizo sausage for the ground beef; much more flavorful and fits the southwest theme better. I also added a bag of frozen fire roasted corn which also added to the southwest theme. Finally, I used real garlic instead of granules. That's it. These small changes made this into a solid 5* recipe for my taste buds! It will be made with regularity from now on.</p>"
47484256,7505087,jameswalton1936,5,0,0,1708650919715,https://www.allrecipes.com/cook/30643669,"<p>yummy&amp;[Easy to follow,Crowd-pleaser]</p>"
45696245,7505087,Brenda Sommella,5,1,0,1694029453635,https://www.allrecipes.com/cook/17784938,"<p>Was delicious, I also made empanadas out<br />Of the mixture. Wonderful 😋</p>"
45599510,7505087,Rowen,5,11,0,1693175069405,https://www.allrecipes.com/cook/9984827,"<p>Sometimes you want a Southwest or Tex-Mex dish that dosen't have corn meal, beans, corn or flour tortillas. This recipe fills the bill. Absolutely delicious.</p>"
57614122,6565531,BETTY BAKER,5,0,0,1751588136645,https://www.allrecipes.com/cook/betboop,"<p>I made homemade chili powder. I use a hold burrito.&amp;[Great flavors,Easy to follow]</p>"
57556287,6565531,TxCin2,4,0,0,1751246677429,https://www.allrecipes.com/cook/1197175,"<p>This is a hit! I was asked to put this in regular rotation. This is an inside-out burrito. This was easy and went from start to finish in less than thirty minutes. I salted the beef when it was browning, and added a little more cheese than called for. I was out of sour cream, but next time, we'll have it on top too. I scaled this down and made half. This is a great way to stretch that ground beef out and you could even get more servings by increasing the tortillas and the beans. I only used half the salsa called for since it wasn't a mild salsa and it looked like plenty. We enjoyed this dish very much.</p>"
56837338,6565531,Renee Fraser,5,0,0,1746661540383,https://www.allrecipes.com/cook/23291691,<p>My family loved it !I will be makeing it again.</p>
56035434,6565531,RhiannanMarie,5,0,0,1742311429330,https://www.allrecipes.com/cook/5791381,"<p>GREAT flavors! I changed a few things to give some other options to others that try this. I used a mix of Sundried Tomato Basil &amp; Spinach tortillas to give a different twist to the tortillas. I actually skipped the sour cream (which I LOVE sour cream), but it was so flavorful that it wasn't necessary to add. I used beef broth instead of water to enhance the base flavor a bit more.</p><p>When I make this again, I think I would add another can of black beans (or pinto)! What a great and easy recipe, glad I found this!&amp;[A keeper!,Great flavors,Easy to follow,Worth the effort,Crowd-pleaser,Family favorite]</p>"
55681807,6565531,TackyUbe9345,4,0,0,1740785276814,https://www.allrecipes.com/cook/4cf464ed11e78f90,<p>It was good. The only thing was I don’t love the texture of the flour tortillas . I think I will try it with corn tortillas. Overall my family enjoyed it.&amp;[Might try again]</p>
54133908,6565531,cutteegurl,5,0,0,1733919615362,https://www.allrecipes.com/cook/0d56a02b59ebc51d,<p>Easy to make. I substituted rice for black beans and was still delicious.&amp;[A keeper!]</p>
53999072,6565531,Don,5,0,0,1733270204114,https://www.allrecipes.com/cook/15195146,"<p>&amp;[Great flavors,Easy to follow,A keeper!]</p>"
50360144,6565531,HeartySalad8218,5,0,0,1729110193800,https://www.allrecipes.com/cook/100cba7ab300d575,<p>&amp;[Easy to follow]</p>
48672673,6565531,ProudAcai5833,5,2,0,1717799713015,https://www.allrecipes.com/cook/fcecbcafb19dca60,<p>Tried it once before and kids didn't care for the cut up tortillas and they suggested making it on flat tortilla instead and folding like a burrito. Tripled the taco seasoning in 1 1/2 lb of ground beef and added some crumbled tostada. Added cheese under ground beef and on top of ground beef instead of putting it in the dish. Browned both sides in hot skillet. Delicious and so many other possibilities and combinations can easily be. A winner!&amp;[Easy to follow]</p>
48372783,6565531,DREGINEK,4,1,0,1715454876739,https://www.allrecipes.com/cook/22503515,"<p>Fun, easy, one pot recipe! Perfect for families and crazy weeknights! It’s customizable if you want it to be; you can substitute pinto or refried beans if you prefer. You can add onions or peppers to the beef sauce. You can add olives, jalapeños or green chilies to the simmer/saute. All will turn out with good results. Me personally, I sautéd onions with the beef. When I added all the ingredients in step 2, I also added a 4os can of jalapeños and a 4oz can sliced black olives. I simmered on low for 15 min before stirring in the tortilla strips - simmered another 5 minutes and then added the cheese. When I added the cheese, I covered and turned off the heat. I let sit for 5 more min so all the cheese would be ooey gooey melty. This was very good and again, so easy! Thanks Aaron!</p>"
48187085,6565531,LoyalBun8437,5,0,0,1714004650071,https://www.allrecipes.com/cook/8af0205e30053d09,"<p>This recipe is so easy to make and delicious! I highly recommend and easy to make your own. Add fresh tomatoes, green onions, black olives, and so forth. Left overs a great too!&amp;[A keeper!,Great flavors,Easy to follow]</p>"
47924358,6565531,Dallas mosque48,4,1,0,1712021014183,https://www.allrecipes.com/cook/19b597df3104426e,<p>I used all vegan ingredients.  I made a veganized homemade flour tortillas to use. I used vegan refried beans the first time. The second time I used vegan blackbeans.&amp;[OK with tweaks]</p>
47841485,6565531,WorthyLemon4970,4,2,0,1711392052557,https://www.allrecipes.com/cook/60299c80ee7c163d,"<p>I followed the recipe as written and it makes a very tasty, easy to prepare main dish.<br />Next time I will change one thing. I will either lightly brown the flour tortillas, or even better, will use crumbled tortilla chips to add crispness. The flour tortillas  can be kind of soggy, which resulted in my subtracting one star.</p>"
47833427,6565531,Angela Anderson,5,1,0,1711317171773,https://www.allrecipes.com/cook/17105046,"<p>I used ground Turkey instead of beef. I also cooked onions with the ground Turkey and added sweet corn. We topped ours with plain Greek yogurt instead of sour cream. Easy and delicious!&amp;[A keeper!,Easy to follow,Crowd-pleaser]</p>"
47758444,6565531,BriskJam6565,3,2,0,1710719955249,https://www.allrecipes.com/cook/77a44537bf27cfc7,"<p>Thought it tasted good but way to much water in the recipe, in hindsight not sure it needed any.</p>"
47696789,6565531,IndigoRum1404,5,0,0,1710266302935,https://www.allrecipes.com/cook/111d884ac6572241,<p>Very easy to follow. Delicious! I did add sautéed onions to the dish. I have made it multiple times and it will continue to be a favorite.&amp;[Easy to follow]</p>
47610728,6565531,SoapySoup1484,5,0,0,1709595713196,https://www.allrecipes.com/cook/df7e0c79de5e0b21,"<p>we used stew meat, slow cooked it and then shredded it. We have decided we will leave out the flour tortillas and crumble tortilla chips over it next time or maybe use some tostada rounds to serve with lettuce and tomato. Spices are the bomb.&amp;[A keeper!,Great flavors,Easy to follow,Family favorite]</p>"
45128721,6565531,Mark McKibben,5,1,0,1688864900648,https://www.allrecipes.com/cook/26267981,"<p>Really good and quick. Added fresh cilantro, green onions, and Tajin.</p>"
44093264,6565531,RedPear1843,4,0,0,1679236376917,https://www.allrecipes.com/cook/c6f0203fc8bbbb7e,<p>My husband liked it but I am on the fence. It was alright but not something I will make very often</p>
42724364,6565531,ShelliW,4,2,0,1677538557281,https://www.allrecipes.com/cook/14708325,<p>Good and really quick. I added some rough-chopped fresh tomatoes and some sliced jalapeños at the end and stirred them in.</p>
42703973,6565531,Rolee,5,0,0,1677280328005,https://www.allrecipes.com/cook/11631695,<p>Delicious and easy to make!</p>
42701649,6565531,Linda Schaudenecker,5,0,0,1677265313851,https://www.allrecipes.com/cook/27476594,"<p>Loved by all. Added corn tortillas at the very end and chopped peppers. Will try corn next time too. A keeper! And bonus,it's quick</p>"
42675112,6565531,Steve Bunten,4,0,0,1676947799562,https://www.allrecipes.com/cook/22303504,<p>Flavors were good enough but too much liquid I had to cook down before adding the cheese and tortillas. Also the tortilla strips made it difficult to serve so will cut the strips such that it is easier to serve. It wasn't sure from the recipe if I should put the cheese in first and the the tortillas but that is the order I built the meal.</p>
42660997,6565531,TRIPKEN,5,1,0,1676771044712,https://www.allrecipes.com/cook/1051501,"<p>Really good! Needed a little more so used 1 can pinto beans/ 1 can red beans, 8 oz of tomato sauce. Added cheese and sour cream when served. A Keeper!</p>"
42643670,6565531,MintThyme7423,5,1,0,1676585464032,,<p>Different!!</p>
42643247,6565531,clarhillsmom,5,5,0,1676583505841,https://www.allrecipes.com/cook/28632987,"<p>I've made this recipe for years - easy and a crowd favorite.  I add a can of tomato soup.  Instead of beans, I like to include sautéed onions and peppers.</p>"
42517902,6565531,fabeveryday,5,6,0,1675034153944,https://www.allrecipes.com/cook/fabeveryday,"<p>I have never made a recipe that uses strips of soft tortilla inside like this, so I wasn’t sure what to expect, but it sounded good and easy. After trying it, I can tell you that this is a keeper! So quick and easy to make, delicious, and the tortillas were a surprisingly fun addition.</p>"
20806043,6565531,bebs424,5,24,0,1654553393769,https://www.allrecipes.com/cook/5591443,<p>I like to use refried beans instead of black beans.  Very good.....</p>
58549507,6650705,Harry,5,0,0,1758678691348,https://www.allrecipes.com/cook/002e45750c361a6c,"<p>Great, easy to make. Next time I will double the tomatoes,</p>"
58546674,6650705,Nancy,5,0,0,1758662205330,https://www.allrecipes.com/cook/58ec47c42dd4b982,<p>Rainy day. This will be a great dinner. It’s on the stove. So easy. Thank you.</p>
58461642,6650705,Lynn stevens,4,0,0,1758032348374,https://www.allrecipes.com/cook/0c3c9f2da6a3fe84,<p>No changes but added Worcestershire and pepper flakes. Should have cooked beef with onions and then added cabbage along with tomatoes. Needed more spices. But delicious and easy! Make agsin&amp;[OK with tweaks]</p>
58456286,6650705,Mary,3,0,0,1757976809429,https://www.allrecipes.com/cook/11551151,<p>It was just ok. Definitely needs some more spices to add more flavor&amp;[Missing something]</p>
58377485,6650705,The Thompson's,4,0,0,1757317441558,https://www.allrecipes.com/cook/5306070,"<p>Great base recipe... I followed many of the review tips- cooked the meat 1st, added the onion (1 used 2 onions) to cook them too. Then added the tomato (1 can &amp; also 1 cup of fresh, frozen, crushed tomato). A pinch of salt, pepper, Italian seasoning, plus garlic powder, red pepper flakes to spice it up, turmeric and Worcester sauce...<br />After each addition, I still felt like it needed something more (bc it was still mostly cabbage), so I added a pound of sausage too.<br />It's ""good"", but I don't think it will become a favorite. It was fairly simple and cheap though - so there's that! Lol<br />I'll also try it later with Parmesan cheese, as recommended, to see if they helps.&amp;[OK with tweaks,Needs more flavor]</p>"
58231062,6650705,Shevaun,5,0,0,1756158470936,https://www.allrecipes.com/cook/88a6c16f9d488366,"<p>So yummy and super simple! I added a can of mushrooms just because I love them and it made it even better :)&amp;[A keeper!,Great flavors,Worth the effort,Family favorite,Crowd-pleaser,Easy to follow]</p>"
58175298,6650705,Emily,3,4,0,1755783408063,https://www.allrecipes.com/cook/20039253,"<p>It's ok, definitely needs more seasoning. It's also better the second day. It's a good easy, affordable recipe that I'll probably make again, but I don't think it's worth all the raves some people are leaving. It also may be better using sausage instead of just ground beef.</p>"
58170656,6650705,SoapyFarro4773,5,0,0,1755733301462,https://www.allrecipes.com/cook/2e07a10f547b709d,<p>All Good&amp;[A keeper!]</p>
58062136,6650705,KrazyK8,5,2,0,1754951259567,https://www.allrecipes.com/cook/8cf84487c98ca597,"<p>Tastes sooo good. I feed a family of 10 so I doubled the recipe and served with corn on the cob and corn bread as recommended. Delectable! And 5/7 kids approved :)&amp;[A keeper!,Great flavors,Easy to follow,Worth the effort,Crowd-pleaser]</p>"
57909427,6650705,Eddie,5,1,0,1753748066693,https://www.allrecipes.com/cook/9152308,<p>I make this often. Sometimes I use Italian seasoning and sometimes I use Cajun.&amp;[A keeper!]</p>
57906324,6650705,Natalia,5,2,0,1753731507538,https://www.allrecipes.com/cook/ea0c41df6d09906c,"<p>I made this dish last night and everyone loved it. Easy and quick to make. A added a teaspoon of Worcestershire sauce and 2 cloves of crushed garlic as someone suggested.&amp;[A keeper!,Easy to follow,Worth the effort,Crowd-pleaser,Family favorite]</p>"
57905941,6650705,MinnieSota,5,0,0,1753729163137,https://www.allrecipes.com/cook/12753470,"<p>I was looking for a way to use a large head of cabbage from a friend's garden and this was perfect!</p><p>I used my instant pot and first browned the ground beef and onions and then drained. I put the meat back into the instant pot along with the cabbage, a LARGE can of diced tomatoes and the Italian seasoning. I also added about a half cup of water with a little beef bouillon powder to provide enough liquid for the pot to come to pressure. I cooked for 10 minutes and then did an instant release of the steam.</p><p>My husband ate his over some pasta noodles, but it was delicious just as a stand alone dish.</p>"
57904043,6650705,Monica,4,0,0,1753721534956,https://www.allrecipes.com/cook/12a29f847dc670f5,<p>This is pretty darn good... And easy. It reminds me of cabbage rolls. Sometimes I replace the Italian seasoning with an envelope of onion soup mix. I normally serve it with fresh baked bread and a green salad. My family lives this and let's face it.- it's a lot less work than cabbage rolls.</p>
57862973,6650705,charlie Corral,5,0,0,1753408046149,https://www.allrecipes.com/cook/24246415,<p>a little bit of garlic&amp;[A keeper!]</p>
57826209,6650705,Christi Umana,5,0,0,1753143938794,https://www.allrecipes.com/cook/7990160419e9ac36,"<p>This was a real easy, and quick meal that was delicious. I added a few more seasonings than what it called for, but that was just our taste. Very good recipe!&amp;[A keeper!,Great flavors,Easy to follow,Family favorite]</p>"
57663842,6650705,Jennifer,3,1,0,1751929032098,https://www.allrecipes.com/cook/09b6e32efbd0753a,"<p>It kind of reminded me of a deconstructed cabbage roll, minus the rice and nutmeg.  It definitely needs salt, and my husband added red pepper flakes. Don't know that I would make it again. But if I did, I'd add some things to it.&amp;[Missing something]</p>"
57638372,6650705,Becky,5,0,0,1751757458958,https://www.allrecipes.com/cook/8feb7a832f40f558,"<p>tasted soo good&amp;[Great flavors,Worth the effort,Family favorite,Crowd-pleaser,Easy to follow,A keeper!]</p>"
57574588,6650705,Jesus Abel,5,0,0,1751332461301,https://www.allrecipes.com/cook/216931b6e3952ab8,"<p>I love trying new recipes with veggies I don’t usually eat, this recipe is a keeper. Specially for those cold months.&amp;[Great flavors,Worth the effort,A keeper!]</p>"
57319049,6650705,Kimberly Madigan-Goodall,5,0,0,1749849257023,https://www.allrecipes.com/cook/12058143,<p>I made this and added garlic &amp; Worcestershire &amp; served with garlic toast&amp;[Great flavors]</p>
57244261,6650705,Jeanna,5,0,0,1749342398215,https://www.allrecipes.com/cook/7466916,"<p>Simple but delicious.&amp;[Great flavors,A keeper!,Easy to follow,Family favorite]</p>"
56938661,6650705,Lora Zielinski,5,4,0,1747311761926,https://www.allrecipes.com/cook/3949295,"<p>This is one of our family favorites. Make it exactly as directed!!! It tastes 100% better if you do not brown the meat. Trust me. It goes against what we are used to, but it’s so good as is. Sometimes we serve over rice, but I love it as is.</p>"
56864156,6650705,ProudMeal5932,5,0,0,1746835744015,https://www.allrecipes.com/cook/9c1e252badc27fc4,"<p>&amp;[A keeper!,Easy to follow,Family favorite]</p>"
56857787,6650705,crcdairy3381,5,1,0,1746812009752,https://www.allrecipes.com/cook/31711454,"<p>Didn't have beef used Owens spicy sausage instead. Week nite rotation for when grand kids here! All ages luv it!&amp;[Family favorite,Easy to follow,Great flavors]</p>"
56825605,6650705,Missbrett,5,0,0,1746585686983,https://www.allrecipes.com/cook/14099411,"<p>I love simple food that is good.  It doesn't need to be fancy or difficult.  This is that.  I doubled the meat, for which I am glad.  After I added the meat, it only took about 30 minutes, not 45.  It was perfect.</p>"
56614342,6650705,Tracy Jacobsma,4,1,0,1745362902864,https://www.allrecipes.com/cook/20035079,<p>I used sun shed cherry tomatoes from last year's garden and a few tablespoons of butter instead of canned tomatoes. I also added a tablespoon of moved garlic. Delish and no carbs!&amp;[OK with tweaks]</p>
56459196,6650705,HonestCarp7306,5,0,0,1744484271589,https://www.allrecipes.com/cook/5aa340423288ff64,"<p>Made this tonight, I added some mushrooms but thoroughly enjoyed, husband asked if there was any left which luckily there was, still have some leftover which I'm going to freeze so my husband can have when I'm away, all he got to do is thaw n reheat it, but will deffo make again&amp;[A keeper!,Great flavors,Easy to follow,Worth the effort]</p>"
56452384,6650705,Rebecca Alms,5,1,0,1744457380882,https://www.allrecipes.com/cook/28174105,"<p>Love that this recipe is affordable and filling. It was so good as is. You can add anything you like to it but it's great as is.  Things to try would be garlic or powdered garlic, ketchup, Worcester sauce, broth, tomato paste, other herbs, maybe precooked rice added at the end. Just some potential ideas but it's really really good as written. Thank you&amp;[A keeper!,Easy to follow,Crowd-pleaser]</p>"
56356288,6650705,Vineca,5,0,0,1743975580691,https://www.allrecipes.com/cook/11181051,"<p>A great dish that extends a pound of good quality ground beef!&amp;[A keeper!,Easy to follow]</p>"
56213116,6650705,LoftySyrup8424,5,1,0,1743211633957,https://www.allrecipes.com/cook/4761c217325a57c1,"<p>I made this for the first time and loved it! I did have to replace the ground beef with ground turkey since I can’t eat red meat. Will definitely make this again!&amp;[Great flavors,Easy to follow,A keeper!]</p>"
56147356,6650705,Salocowen,3,2,0,1742860257612,https://www.allrecipes.com/cook/13670206,"<p>I only had 1/2 head of cabbage.  Other than that I followed the recipe exactly.  I added 1 t. of salt and 1/4 t. of pepper.  The dish tasted good but was a little bland.  Next time, I will add garlic and a dash of Worcestershire sauce.&amp;[Missing something]</p>"
55826914,6650705,lisa,5,0,0,1741285889496,https://www.allrecipes.com/cook/20384491,"<p>&amp;[Easy to follow,Great flavors,A keeper!]</p>"
55637202,6650705,NobleMash7823,4,1,0,1740568679384,https://www.allrecipes.com/cook/5ffe437e021c4079,<p>I added a touch of anchove paste and tomato sauce mmmm</p>
55549222,6650705,neetug129,5,0,0,1740175266278,https://www.allrecipes.com/cook/8614655,"<p>&amp;[A keeper!,Easy to follow]</p>"
55512881,6650705,Maria Kerridge,5,3,0,1739998965691,https://www.allrecipes.com/cook/29333388,"<p>Why anyone would think this recipe needs to be reordered, I just don't know. I did brown the beef just a bit and threw everything in the crockpot together at once for 3 hours on high. At first taste it was bland so I did add some worchestershire (1 tbsp) and about a tsp of Basil and a tsp of crushed onion. It was ABSOLUTELY fantastic. Will make again and again.  The picture is while it's cooking in crockpot!&amp;[A keeper!]</p>"
55423282,6650705,Stella,4,0,0,1739585279101,https://www.allrecipes.com/cook/6324957,"<p>Did exactly as instructed and it was pretty ok. 3.5 stars.<br />Pretty sure I can make this 5star by browning beef first, reserve beef and deglaze with a bit of liquid and acid. Then follow recipe and add beef back in closer to the end.&amp;[OK with tweaks]</p>"
55403375,6650705,Tricia,5,2,0,1739482997590,https://www.allrecipes.com/cook/18160466,"<p>This recipe is a great substitute for cabbage rolls, and I'm glad I found it as it is a great one-dish meal!  I did add some garlic powder and a little onion salt, and when it was cooked, I mixed in a can of pinto chili beans.  I served it up with shredded cheddar and, of course, Tabasco, and it received rave reviews!</p>"
55352536,6650705,Krystina Kipp,5,1,0,1739237880632,https://www.allrecipes.com/cook/23825456,"<p>I liked that it was one pot, and the flavor is reminiscent of cabbage rolls, i served it over macaroni, and i also added a few splashes of soy sauce and garlic for a little extra something.<br />(photo is half way done cooking)&amp;[A keeper!]</p>"
55120904,6650705,GlitzyApple5625,5,1,0,1738112432977,https://www.allrecipes.com/cook/c0c0c25eb8967af5,"<p>I love it.  Made a great one pot meal.&amp;[Great flavors,Easy to follow]</p>"
55118123,6650705,Diana,5,0,0,1738102936573,https://www.allrecipes.com/cook/8429996,<p>&amp;[A keeper!]</p>
55079290,6650705,LoyalChip7165,5,0,0,1737931880686,https://www.allrecipes.com/cook/486c32ab78ce1939,"<p>Delicious, 😋<br />I added a bit of hot pepper flake and garlic ..  I will definitely make this again.&amp;[A keeper!,Great flavors,Easy to follow]</p>"
54960196,6650705,FairRoast7465,5,0,0,1737406783930,https://www.allrecipes.com/cook/3f44fb56a3266212,<p>So far I like it. I had everything in my cabinets and it was easy to prep. Quick cooking time.<br />This was really good! I will make it again.</p>
54897568,6650705,Katy,5,1,0,1737150942698,https://www.allrecipes.com/cook/29281812,"<p>I added minced garlic to the recipe and since I didn’t have an onion I added onion seasoning and a few other little veggies I had on hand to replace the onion and it was very tasty<br />Thanks for sharing!!&amp;[Easy to follow,Great flavors,Worth the effort]</p>"
54829004,6650705,SpiffyPoke2330,5,1,0,1736820794855,https://www.allrecipes.com/cook/3faf4566c647f66e,"<p>I added celery, only half a cabbage, and Italian diced tomatoes. Lots of flavour ! Loved this</p>"
54825450,6650705,Heather Marie,4,0,0,1736809171457,https://www.allrecipes.com/cook/26315595,<p>It's pretty decent for a simple recipe. All the ingredients are under 10 dollars.</p>
54787781,6650705,VioletKiwi9050,5,2,0,1736646497948,https://www.allrecipes.com/cook/1f287f2539576ab3,"<p>I made it just like the recipe and the family liked it. However, I added just a tad bit of worcestershire in my bowl and everyone said it tasted better.&amp;[A keeper!,Easy to follow,Worth the effort]</p>"
54726486,6650705,EricD,5,1,0,1736386695504,https://www.allrecipes.com/cook/9271644,"<p>How can something do simple come out so tasty. Everyone enjoyed it. Thanks for the recipe&amp;[A keeper!,Great flavors,Easy to follow,Worth the effort]</p>"
54723071,6650705,MAXBASS,2,0,0,1736377120685,https://www.allrecipes.com/cook/1309596,"<p>This recipe was poorly written.  The first problem is the order in which they say to put everything in a Dutch Oven.  If you put a large head of cabbage (thinly sliced) in a Dutch Oven it is overflowing before adding beef, tomatoes, onions, etc.  Second, the recipe says only to cook on low.  It never says to raise the temperature.  If you put cabbage on the bottom of a Dutch oven with the tomatoes, onions, and beef on top, it will never cook (correctly) in 45 minutes.  Overall the ratio of cabbage to beef was way off.  It needed at least 2-3X more beef.  As for taste it was ok.  Not good.  Not bad.  But the recipe clearly needs to be rewritten.  Won't make this again.&amp;[Confusing directions,Needs improvement]</p>"
54085098,6650705,GoofyPecan3299,5,0,0,1733688758293,https://www.allrecipes.com/cook/4fa633ecf2e29979,"<p>&amp;[Great flavors,Family favorite,Easy to follow,A keeper!]</p>"
54007818,6650705,abbyz2000,3,0,0,1733337248475,https://www.allrecipes.com/cook/13356091,<p>I took the other reviewers' advice and added garlic and Worcestershire sauce but it was so bland. I used 99% ground turkey and maybe if I'd used less healthy meat that it would have made a difference.&amp;[Missing something]</p>
53923397,6650705,Stunner,4,2,0,1732746058853,https://www.allrecipes.com/cook/stunner,<p>I made this exactly as written and everyone agreed that it needed more flavor.&amp;[Needs more flavor]</p>
53617878,6650705,GoofyScoop1497,5,2,0,1730836110152,https://www.allrecipes.com/cook/d8f55be315b7c3aa,"<p>Went together easily, added diced celery, waiting for it to cook.<br />Widowed! It is superb! The recipe will freeze well for later use!&amp;[Worth the effort,A keeper!]</p>"
51004806,6650705,Carolyn Mccutcheon,3,5,0,1729709962516,https://www.allrecipes.com/cook/8073948,<p>Recipe as is I give it about a 3 or 4 but only because I'm not a huge fan of a bunch of Italian seasoning. I like other flavors better. So I made this again but I used three tablespoons of ketchup a teaspoon of Basil a tablespoon of Worcestershire and half a teaspoon of salt and it turned out so good. But that's just because those are the flavors I like better. As is good recipe for sure but when I tweaked it turned into a five</p>
50378260,6650705,FriskySquid6925,5,2,0,1729200485125,https://www.allrecipes.com/cook/50d4bf46f4970864,"<p>I added 4 oz of ready mades tomato sauce for a little more zip.&amp;[Easy to follow,Worth the effort]</p>"
50174412,6650705,SpeedyTea5022,4,3,0,1728263820215,https://www.allrecipes.com/cook/3ed21d651f94a8a9,"<p>This is now in the list of recipes I make frequently. I thought it was a nice and easy, quick to prep idea. It was okay as presented but the 2nd time I made it I added some minced garlic, smoked Paprika, and cayenne to it for a little bit of bite. Now it's wonderful. This is a good recipe for the base of a one pot meal. It is very easy to add your own flavors to make it fit your family.&amp;[OK with tweaks,Needs more flavor]</p>"
49891607,6650705,UpbeatOat2834,3,3,0,1725975553423,https://www.allrecipes.com/cook/eff0df08868e9cc9,"<p>For those who enjoy quiet, non-spicy foods, this recipe is good.  For me though, I found the recipe boring.  Next time I'll add something spicier and use different flavors.&amp;[Missing something]</p>"
49852370,6650705,fritz4,4,4,0,1725660254669,https://www.allrecipes.com/cook/10373667,"<p>Flavorful recipe, could've had more liquid-sauce. I browned the beef first with the seasonings and tomatoes/onions. Garlic clove minced added some depth.</p>"
49699846,6650705,TackyMiso9969,5,1,0,1724509824301,https://www.allrecipes.com/cook/2f33849580acde09,<p>Added whole okra and cut up slices of sausage.</p>
49472577,6650705,Colleen Van Dyk,5,5,0,1722804675484,https://www.allrecipes.com/cook/2706307,<p>I followed others suggestions adding  extra can of diced tomatoes.  I seasoned to taste and used ground Bison .  DELICIOUS and. EASY!  Thanks for the recipe.&amp;[A keeper!]</p>
49232694,6650705,MirthTart3202,5,0,0,1720737065740,https://www.allrecipes.com/cook/a772e6dd3b187c77,<p>Really good!</p>
48861833,6650705,Connie Oliseck,5,0,0,1718737209708,https://www.allrecipes.com/cook/26224201,"<p>&amp;[Easy to follow,Great flavors,A keeper!,Crowd-pleaser]</p>"
48740514,6650705,Dawn,5,0,0,1718310765174,https://www.allrecipes.com/cook/1f3ee602e4938062,"<p>&amp;[A keeper!,Easy to follow,Family favorite]</p>"
48626979,6650705,FeistyYeast8499,5,0,0,1717463836394,https://www.allrecipes.com/cook/eb70240f900c226d,<p>&amp;[A keeper!]</p>
48626775,6650705,CurvyBran6301,5,0,0,1717462300496,https://www.allrecipes.com/cook/2226b16bd1c304b3,<p>&amp;[Great flavors]</p>
48545635,6650705,OldStove8309,5,8,0,1716884904602,https://www.allrecipes.com/cook/106028e5f1c6b7c8,"<p>I have always used 1bag of cole slaw cabbage instead of a head, but may try two bags next time. I love, love the flavors here &amp; the ease of preparation. It is a good way to make sure to get vegetables into the diet.&amp;[A keeper!,Great flavors,Family favorite,Easy to follow]</p>"
